PDB ID	Ligand Monomer ID	Ligand Name	Receptor Ki (binding affinity)
2WEY	50351903	CHEMBL1821785	262
2WEY	50351906	CHEMBL1821780	500
2WEY	50351908	CHEMBL1821774	49
2WF0	26503	tricyclic hydroxyethylamine (HEA) derivative, 8a	2
2WF0	26768	hydroxy ethylamine (HEA), 1	380
2WF0	29755	hydroxyethylamine derivative, 4	9
2WF0	29756	hydroxyethylamine derivative, 6	49
2WF0	29757	hydroxyethylamine derivative, 7	63
2WF0	29758	hydroxyethylamine derivative, 8	110
2WF0	29761	hydroxyethylamine derivative, 16	19
2WF0	29762	hydroxyethylamine derivative, 17	23
2WF0	29763	hydroxyethylamine derivative, 18a	26
2WF0	29764	hydroxyethylamine derivative, 19	28
2WF0	29765	hydroxyethylamine derivative, 20	34
2WF0	29766	hydroxyethylamine derivative, 18b	40
2WF0	29767	hydroxyethylamine derivative, 21	87
2WF0	29768	hydroxyethylamine derivative, 22	210
2WF0	29769	hydroxyethylamine derivative, 23	420
2WF1	26503	tricyclic hydroxyethylamine (HEA) derivative, 8a	2
2WF1	26504	tricyclic hydroxyethylamine (HEA) derivative, 8b	34
2WF1	26506	tricyclic hydroxyethylamine (HEA) derivative, 8c	5
2WF1	26508	tricyclic hydroxyethylamine (HEA) derivative, 8d	9
2WF1	26510	tricyclic hydroxyethylamine (HEA) derivative, 8e	20
2WF1	26512	tricyclic hydroxyethylamine (HEA) derivative, 8f	15
2WF1	29775	7,6,5 tricyclic sulfonamide, 13	15
2WF1	29777	7,6,5 tricyclic sulfonamide, 15	7
2WF1	29782	7,6,5 tricyclic sulfonamide, 22	2
2WF1	29788	7,6,5 tricyclic sulfonamide, 34	14
2WF1	29792	7,6,5 tricyclic sulfonamide, 38	7
2WF1	29793	7,6,5 tricyclic sulfonamide, 39	20
2WF1	29799	sulfonamide tricyclic analogue, 10	22
2WF1	29801	sulfonamide tricyclic analogue, 12	73
2WF1	29803	sulfonamide tricyclic analogue, 14	48
2WF1	29810	sulfonamide tricyclic analogue, 23	50
2WHO	35553	1H-benzo[de]isoquinoline-1,3(2H)-dione, 1	20
2WHO	35555	1H-benzo[de]isoquinoline-1,3(2H)-dione, 4	1700
2WHO	35556	1H-benzo[de]isoquinoline-1,3(2H)-dione, 5	50000
2WHO	35557	1H-benzo[de]isoquinoline-1,3(2H)-dione, 6	190
2WHO	35558	1H-benzo[de]isoquinoline-1,3(2H)-dione, 7	29
2WHO	35559	1H-benzo[de]isoquinoline-1,3(2H)-dione, 8	500
2WHO	35560	1H-benzo[de]isoquinoline-1,3(2H)-dione, 9	24
2WHO	35561	benzo[de]isoquinolinone, 10	850
2WHO	35563	1H-benzo[de]isoquinoline-1,3(2H)-dione, 12	19
2WHO	35566	1H-benzo[de]isoquinoline-1,3(2H)-dione, 15	130
2WHO	35567	1H-benzo[de]isoquinoline-1,3(2H)-dione, 16	66
2WHO	35568	1H-benzo[de]isoquinoline-1,3(2H)-dione, 17	130
2WHO	35569	1H-benzo[de]isoquinoline-1,3(2H)-dione, 18	30
2WHO	35570	1H-benzo[de]isoquinoline-1,3(2H)-dione, 19	14
2WHO	35571	1H-benzo[de]isoquinoline-1,3(2H)-dione, 20	42
2WIH	31533	pyrazolo[4,3-h]quinazoline-3-carboxamide, 16	19
2WIH	31539	pyrazolo[4,3-h]quinazoline-3-carboxamide, 22	2
2WIH	31540	pyrazolo[4,3-h]quinazoline-3-carboxamide, 23	45
2WIH	31541	pyrazolo[4,3-h]quinazoline-3-carboxamide, 24	1
2WIH	31543	pyrazolo[4,3-h]quinazoline-3-carboxamide, 26	24
2WIH	31544	pyrazolo[4,3-h]quinazoline-3-carboxamide, 27	17
2WIH	31545	pyrazolo[4,3-h]quinazoline-3-carboxamide, 28	45
2WIH	31546	pyrazolo[4,3-h]quinazoline-3-carboxamide, 29	31
2WIH	31547	pyrazolo[4,3-h]quinazoline-3-carboxamide, 30	137
2WIH	31551	pyrazolo[4,3-h]quinazoline-3-carboxamide, 34	55
2WIH	31552	pyrazolo[4,3-h]quinazoline-3-carboxamide, 35	59
2WIH	31555	pyrazolo[4,3-h]quinazoline-3-carboxamide, 38	59
2WIH	31556	pyrazolo[4,3-h]quinazoline-3-carboxamide, 39	220
2WIH	31557	pyrazolo[4,3-h]quinazoline-3-carboxamide, 40	35
2WIH	31558	pyrazolo[4,3-h]quinazoline-3-carboxamide, 41	83
2WMX	33212	pyrazolo pyridine, 11	1200
2WMX	33213	pyrazolopyridine, 12	390
2WMX	33214	pyrazolopyridine, 13	290
2WMX	33215	pyrazolopyridine, (Rac)-14	890
2WMX	33216	pyrazolopyridine, (R)-14	700
2WMX	33217	pyrazolopyridine, (S)-14	860
2WMX	50359804	CHEMBL1928673	430
2WMX	50359805	CHEMBL1928672	3200
2WMX	50359829	CHEMBL1928671	1500
2WOG	23772	S-Trityl-L-Cysteine (STLC), 1	107
2WOG	23773	S-Trityl-L-Cysteine (STLC) Analogue, 2	63000
2WOG	23774	S-Trityl-L-Cysteine (STLC) Analogue, 3	2500
2WOG	23775	S-Trityl-L-Cysteine (STLC) Analogue, 4	450
2WOG	23799	Triphenylmethyl-containing compound, 28	5230
2WOG	23812	S-Trityl-L-Cysteine (STLC) Analogue, 41	5800
2WOG	23822	S-Trityl-L-Cysteine (STLC) Analogue, 51	14
2WOG	23824	S-Trityl-L-Cysteine (STLC) Analogue, 53	14000
2WOG	23828	S-Trityl-L-Cysteine (STLC) Analogue, 57	2000
2WOG	23829	S-Trityl-L-Cysteine (STLC) Analogue, 58	23000
2WOG	23830	S-Trityl-L-Cysteine (STLC) Analogue, 59	1000
2WOG	50198302	CHEMBL399251	99
2WOG	50339672	CHEMBL1688926	429
2WOG	50339674	CHEMBL1688923	144
2WOG	50339675	CHEMBL1688922	86
2WOG	50339676	CHEMBL1688921	55
2WTC	50309183	CHEMBL600865	4400
2WTC	50309186	CHEMBL592784	420
2WTC	50309188	CHEMBL590793	3000
2WTC	50309189	CHEMBL604251	2700
2WTC	50309193	CHEMBL604459	2300
2WTC	50309194	CHEMBL588536	270
2WTC	50309196	CHEMBL600868	2200
2WTC	50309197	CHEMBL590336	2200
2WTC	50309202	CHEMBL605083	1400
2WTC	50309203	CHEMBL590079	1350
2WTC	50309205	CHEMBL589347	1100
2WTC	50309206	CHEMBL600441	310
2WTC	50309208	CHEMBL608262	830
2WTC	50309210	CHEMBL590809	600
2WTD	50309183	CHEMBL600865	4400
2WTD	50309186	CHEMBL592784	420
2WTD	50309188	CHEMBL590793	3000
2WTD	50309189	CHEMBL604251	2700
2WTD	50309193	CHEMBL604459	2300
2WTD	50309194	CHEMBL588536	270
2WTD	50309196	CHEMBL600868	2200
2WTD	50309197	CHEMBL590336	2200
2WTD	50309202	CHEMBL605083	1400
2WTD	50309203	CHEMBL590079	1350
2WTD	50309205	CHEMBL589347	1100
2WTD	50309206	CHEMBL600441	310
2WTD	50309208	CHEMBL608262	830
2WTD	50309210	CHEMBL590809	600
2WTI	50309184	CHEMBL591283	350
2WTI	50309186	CHEMBL592784	420
2WTI	50309190	CHEMBL598973	700
2WTI	50309197	CHEMBL590336	2200
2WTI	50309199	CHEMBL591518	680
2WTI	50309206	CHEMBL600441	310
2WTI	50309207	CHEMBL591284	990
2WTI	50309208	CHEMBL608262	830
2WTI	50309210	CHEMBL590809	600
2WTI	50309219	CHEMBL590581	10000
2WTI	50385915	CHEMBL2042135	2000
2WWJ	50306579	CHEMBL591925	10000
2WWJ	50306580	CHEMBL602503	12000
2WWJ	50306581	CHEMBL600221	13000
2WWJ	50306582	CHEMBL599994	13000
2WWJ	50306583	CHEMBL602295	14000
2WWJ	50306584	CHEMBL602673	17000
2WWJ	50306585	CHEMBL602502	20000
2WWJ	50306586	CHEMBL591689	33000
2X6E	50318576	CHEMBL1086444	365
2X6E	50318582	CHEMBL1085135	258
2X6E	50318586	CHEMBL1083491	55
2X6E	50318594	CHEMBL1083774	17
2X6E	50318595	CHEMBL1084079	2
2X6E	50318603	CHEMBL1085607	10
2X6E	50318604	CHEMBL1085833	14
2X6E	50318605	CHEMBL1082597	10
2X6E	50318607	CHEMBL1085132	30
2X6E	50335607	CHEMBL1651454	14
2X6E	50335608	CHEMBL1651455	10
2X6E	50335609	CHEMBL1236904	15
2X6E	50335610	CHEMBL1651456	10
2X6E	50335611	CHEMBL1651457	10
2X7S	13424	oestrogen deriv. 9	376
2X7S	13425	oestrogen deriv. 10	526
2X7S	13426	oestrogen deriv. 11	379
2X7S	13428	oestrogen deriv. 13	290
2X7S	50134329	CHEMBL122708	9
2X7S	50159804	CHEMBL221802	5
2X7S	50171450	CHEMBL372231	376
2X7S	50200936	CHEMBL218382	379
2X7S	50200938	CHEMBL220493	13
2X7S	50200940	CHEMBL374721	526
2X7S	50200941	CHEMBL425287	290
2X7S	50216277	CHEMBL228274	11700
2X7T	13424	oestrogen deriv. 9	376
2X7T	13425	oestrogen deriv. 10	526
2X7T	13426	oestrogen deriv. 11	379
2X7T	13427	oestrogen deriv. 12	332
2X7T	13428	oestrogen deriv. 13	290
2X7T	50134329	CHEMBL122708	9
2X7T	50159804	CHEMBL221802	5
2X7T	50171450	CHEMBL372231	376
2X7T	50200936	CHEMBL218382	379
2X7T	50200938	CHEMBL220493	13
2X7T	50200940	CHEMBL374721	526
2X7T	50200941	CHEMBL425287	290
2X8D	50243262	CHEMBL487274	800
2X8D	50325143	CHEMBL1223165	190
2X8D	50325144	CHEMBL1223527	26
2X8D	50325145	CHEMBL1223528	4
2X8D	50325159	CHEMBL1223318	100
2X8D	50325160	CHEMBL1223319	24400
2X8D	50325165	CHEMBL1223388	40
2X8D	50325166	CHEMBL1223389	210
2X8D	50325167	CHEMBL1223390	3490
2X8D	50325168	CHEMBL1223455	40
2X8D	50325169	CHEMBL1223456	10
2X8D	50325170	CHEMBL1223457	690
2X8D	50325171	CHEMBL1223458	14
2X8D	50325172	CHEMBL1223459	120
2X8D	50379571	CHEMBL2012884	50
2X8E	50325143	CHEMBL1223165	190
2X8E	50325144	CHEMBL1223527	26
2X8E	50325145	CHEMBL1223528	4
2X8E	50325149	CHEMBL1223167	520
2X8E	50325159	CHEMBL1223318	100
2X8E	50325160	CHEMBL1223319	24400
2X8E	50325165	CHEMBL1223388	40
2X8E	50325166	CHEMBL1223389	210
2X8E	50325167	CHEMBL1223390	3490
2X8E	50325168	CHEMBL1223455	40
2X8E	50325169	CHEMBL1223456	10
2X8E	50325170	CHEMBL1223457	690
2X8E	50325171	CHEMBL1223458	14
2X8E	50325172	CHEMBL1223459	120
2X8E	50379571	CHEMBL2012884	50
2XAE	23772	S-Trityl-L-Cysteine (STLC), 1	107
2XAE	23773	S-Trityl-L-Cysteine (STLC) Analogue, 2	63000
2XAE	23774	S-Trityl-L-Cysteine (STLC) Analogue, 3	2500
2XAE	23812	S-Trityl-L-Cysteine (STLC) Analogue, 41	5800
2XAE	23820	S-Trityl-L-Cysteine (STLC) Analogue, 49	53
2XAE	23822	S-Trityl-L-Cysteine (STLC) Analogue, 51	14
2XAE	23828	S-Trityl-L-Cysteine (STLC) Analogue, 57	2000
2XAE	23830	S-Trityl-L-Cysteine (STLC) Analogue, 59	1000
2XAE	50198302	CHEMBL399251	99
2XAE	50339672	CHEMBL1688926	429
2XAE	50339674	CHEMBL1688923	144
2XAE	50339676	CHEMBL1688921	55
2XAE	50382556	CHEMBL2022592	1784
2XAE	50382585	CHEMBL2022594	90
2XAE	50386207	CHEMBL2043400	59
2XAE	50386227	CHEMBL2043414	252
2XEY	50321650	CHEMBL1170747	2000
2XEY	50321651	CHEMBL1170749	39000
2XEY	50321655	CHEMBL1170126	6500
2XEY	50321657	CHEMBL1170317	52000
2XEY	50321662	CHEMBL1170534	100000
2XEY	50321664	CHEMBL1170316	139000
2XEY	50321672	CHEMBL1169926	100000
2XEY	50321673	CHEMBL1169927	26000
2XEY	50321674	CHEMBL1170124	96000
2XEY	50321676	CHEMBL1170728	25000
2XEY	50321677	CHEMBL1172089	17000
2XEY	50321679	CHEMBL1172286	15000
2XEY	50321680	CHEMBL1170293	28000
2XEY	50321681	CHEMBL1169754	3500
2XJ1	28394	pyrazine inhibitor, 1	57
2XJ1	28395	pyrazine inhibitor, 15	33
2XJ1	28396	pyrazine inhibitor, 20	370
2XJ1	28397	pyrazine inhibitor, 23	13
2XJ1	28398	pyridine inhibitor, 27	50
2XJ1	50345242	CHEMBL1782513	120
2XJ1	50345243	CHEMBL1782514	200
2XJ1	50345245	CHEMBL1782516	53
2XJ1	50383272	CHEMBL2032375	0.47
2XK4	50330576	CHEMBL1230435	2500
2XK4	50330577	CHEMBL1230337	2300
2XK4	50330579	CHEMBL1236145	1600
2XK4	50330592	CHEMBL1277922	2700
2XK4	50330593	CHEMBL1234980	16900
2XK4	50330594	CHEMBL1277841	10800
2XK4	50330595	CHEMBL1277755	720
2XK4	50330596	CHEMBL1277663	26200
2XK4	50330597	CHEMBL1277569	50000
2XK4	50330598	CHEMBL1277475	5700
2XK4	50330599	CHEMBL1277385	18300
2XK4	50330600	CHEMBL1277384	50000
2XK4	50330607	CHEMBL1277200	1900
2XK4	50385917	CHEMBL2042029	790
2XK4	50385918	CHEMBL2042030	2470
2XK7	50330575	CHEMBL1276848	200
2XK7	50330578	CHEMBL1231522	940
2XK7	50330583	CHEMBL1276934	3400
2XK7	50330584	CHEMBL1276847	5400
2XK7	50330585	CHEMBL1278190	5900
2XK7	50330586	CHEMBL1278189	1400
2XK7	50330587	CHEMBL1278099	1200
2XK7	50330588	CHEMBL1278098	38300
2XK7	50330589	CHEMBL1278006	11300
2XK7	50330590	CHEMBL1278007	11200
2XK7	50330591	CHEMBL1230011	1500
2XK7	50330592	CHEMBL1277922	2700
2XK7	50330594	CHEMBL1277841	10800
2XK7	50330595	CHEMBL1277755	720
2XK7	50330607	CHEMBL1277200	1900
2XK8	50330576	CHEMBL1230435	2500
2XK8	50330577	CHEMBL1230337	2300
2XK8	50330578	CHEMBL1231522	940
2XK8	50330579	CHEMBL1236145	1600
2XK8	50330592	CHEMBL1277922	2700
2XK8	50330594	CHEMBL1277841	10800
2XK8	50330595	CHEMBL1277755	720
2XK8	50330596	CHEMBL1277663	26200
2XK8	50330597	CHEMBL1277569	50000
2XK8	50330599	CHEMBL1277385	18300
2XK8	50330600	CHEMBL1277384	50000
2XK8	50330607	CHEMBL1277200	1900
2XK8	50385917	CHEMBL2042029	790
2XKC	50330576	CHEMBL1230435	2500
2XKC	50330577	CHEMBL1230337	2300
2XKC	50330578	CHEMBL1231522	940
2XKC	50330579	CHEMBL1236145	1600
2XKC	50330592	CHEMBL1277922	2700
2XKC	50330593	CHEMBL1234980	16900
2XKC	50330594	CHEMBL1277841	10800
2XKC	50330595	CHEMBL1277755	720
2XKC	50330596	CHEMBL1277663	26200
2XKC	50330597	CHEMBL1277569	50000
2XKC	50330599	CHEMBL1277385	18300
2XKC	50330600	CHEMBL1277384	50000
2XKC	50330607	CHEMBL1277200	1900
2XKC	50385917	CHEMBL2042029	790
2XKC	50385918	CHEMBL2042030	2470
2XKD	50330576	CHEMBL1230435	2500
2XKD	50330577	CHEMBL1230337	2300
2XKD	50330578	CHEMBL1231522	940
2XKD	50330579	CHEMBL1236145	1600
2XKD	50330592	CHEMBL1277922	2700
2XKD	50330593	CHEMBL1234980	16900
2XKD	50330594	CHEMBL1277841	10800
2XKD	50330595	CHEMBL1277755	720
2XKD	50330596	CHEMBL1277663	26200
2XKD	50330597	CHEMBL1277569	50000
2XKD	50330598	CHEMBL1277475	5700
2XKD	50330600	CHEMBL1277384	50000
2XKD	50330607	CHEMBL1277200	1900
2XKD	50385917	CHEMBL2042029	790
2XKD	50385918	CHEMBL2042030	2470
2XKE	50330578	CHEMBL1231522	940
2XKE	50330586	CHEMBL1278189	1400
2XKE	50330587	CHEMBL1278099	1200
2XKE	50330589	CHEMBL1278006	11300
2XKE	50330590	CHEMBL1278007	11200
2XKE	50330591	CHEMBL1230011	1500
2XKE	50330592	CHEMBL1277922	2700
2XKE	50330594	CHEMBL1277841	10800
2XKE	50330595	CHEMBL1277755	720
2XKE	50330598	CHEMBL1277475	5700
2XKE	50330599	CHEMBL1277385	18300
2XKE	50330603	CHEMBL1277295	19800
2XKE	50330605	CHEMBL1277201	1900
2XKE	50330606	CHEMBL1236707	4200
2XKE	50330607	CHEMBL1277200	1900
2XKF	50330578	CHEMBL1231522	940
2XKF	50330584	CHEMBL1276847	5400
2XKF	50330586	CHEMBL1278189	1400
2XKF	50330587	CHEMBL1278099	1200
2XKF	50330589	CHEMBL1278006	11300
2XKF	50330590	CHEMBL1278007	11200
2XKF	50330591	CHEMBL1230011	1500
2XKF	50330592	CHEMBL1277922	2700
2XKF	50330594	CHEMBL1277841	10800
2XKF	50330595	CHEMBL1277755	720
2XKF	50330598	CHEMBL1277475	5700
2XKF	50330599	CHEMBL1277385	18300
2XKF	50330605	CHEMBL1277201	1900
2XKF	50330606	CHEMBL1236707	4200
2XKF	50330607	CHEMBL1277200	1900
2XNM	28216	benzimidazole thiophene carboxamide, 24	160
2XNM	50339793	CHEMBL1689159	5430
2XNM	50339794	CHEMBL1689160	6570
2XNM	50339795	CHEMBL1614933	1180
2XNM	50339796	CHEMBL1689161	64400
2XNM	50339797	CHEMBL1689162	86000
2XNM	50339798	CHEMBL1689163	50000
2XNM	50339799	CHEMBL1689164	660
2XNM	50339800	CHEMBL1689165	570
2XNM	50339801	CHEMBL1615277	360
2XNM	50339802	CHEMBL1689166	4860
2XNM	50339803	CHEMBL1689168	380
2XNM	50339804	CHEMBL1689169	2560
2XNM	50355500	CHEMBL1908394	260
2XNO	28216	benzimidazole thiophene carboxamide, 24	160
2XNO	50339794	CHEMBL1689160	6570
2XNO	50339795	CHEMBL1614933	1180
2XNO	50339796	CHEMBL1689161	64400
2XNO	50339797	CHEMBL1689162	86000
2XNO	50339798	CHEMBL1689163	50000
2XNO	50339799	CHEMBL1689164	660
2XNO	50339800	CHEMBL1689165	570
2XNO	50339801	CHEMBL1615277	360
2XNO	50339802	CHEMBL1689166	4860
2XNO	50339803	CHEMBL1689168	380
2XNO	50339804	CHEMBL1689169	2560
2XNO	50355500	CHEMBL1908394	260
2XNP	28216	benzimidazole thiophene carboxamide, 24	160
2XNP	50339793	CHEMBL1689159	5430
2XNP	50339794	CHEMBL1689160	6570
2XNP	50339795	CHEMBL1614933	1180
2XNP	50339798	CHEMBL1689163	50000
2XNP	50339799	CHEMBL1689164	660
2XNP	50339800	CHEMBL1689165	570
2XNP	50339801	CHEMBL1615277	360
2XNP	50339802	CHEMBL1689166	4860
2XNP	50339803	CHEMBL1689168	380
2XNP	50339804	CHEMBL1689169	2560
2XNP	50355500	CHEMBL1908394	260
2XNP	50385917	CHEMBL2042029	790
2XXT	50002369	CHEMBL275040	13
2XXT	50053059	CHEMBL120288	4
2XXT	50053060	CHEMBL331339	19
2XXT	50053061	CHEMBL431839	4
2XXT	50053062	CHEMBL121461	10
2XXT	50053067	CHEMBL121741	2
2XXT	50053068	CHEMBL120753	4
2XXT	50053069	CHEMBL121194	230
2XXT	50053070	CHEMBL118502	9
2XXT	50053081	CHEMBL332126	5400
2XXT	50053082	CHEMBL120450	5
2XXT	50053083	CHEMBL332818	2
2XXT	50053088	CHEMBL332334	3
2XXT	50053089	CHEMBL332467	8
2XXT	50240399	CHEMBL279561	12300
2XXT	50252103	CHEMBL482097	6
2XXV	50002369	CHEMBL275040	13
2XXV	50053059	CHEMBL120288	4
2XXV	50053060	CHEMBL331339	19
2XXV	50053061	CHEMBL431839	4
2XXV	50053062	CHEMBL121461	10
2XXV	50053067	CHEMBL121741	2
2XXV	50053068	CHEMBL120753	4
2XXV	50053069	CHEMBL121194	230
2XXV	50053070	CHEMBL118502	9
2XXV	50053081	CHEMBL332126	5400
2XXV	50053082	CHEMBL120450	5
2XXV	50053083	CHEMBL332818	2
2XXV	50053088	CHEMBL332334	3
2XXV	50053089	CHEMBL332467	8
2XXV	50240399	CHEMBL279561	12300
2XXV	50252103	CHEMBL482097	6
2XXY	50002369	CHEMBL275040	13
2XXY	50053059	CHEMBL120288	4
2XXY	50053060	CHEMBL331339	19
2XXY	50053061	CHEMBL431839	4
2XXY	50053062	CHEMBL121461	10
2XXY	50053067	CHEMBL121741	2
2XXY	50053068	CHEMBL120753	4
2XXY	50053069	CHEMBL121194	230
2XXY	50053070	CHEMBL118502	9
2XXY	50053081	CHEMBL332126	5400
2XXY	50053082	CHEMBL120450	5
2XXY	50053083	CHEMBL332818	2
2XXY	50053088	CHEMBL332334	3
2XXY	50053089	CHEMBL332467	8
2XXY	50240399	CHEMBL279561	12300
2XXY	50252103	CHEMBL482097	6
2Y0J	50334653	CHEMBL1641615	12
2Y0J	50345090	CHEMBL1779395	160
2Y0J	50345091	CHEMBL1779394	15
2Y0J	50345094	CHEMBL1779391	14
2Y0J	50345095	CHEMBL1779390	990
2Y0J	50345096	CHEMBL1779389	380
2Y0J	50345102	CHEMBL1779383	130
2Y0J	50345108	CHEMBL1779377	1100
2Y0J	50345109	CHEMBL1779376	460
2Y0J	50345113	CHEMBL1779276	460
2Y0J	50345117	CHEMBL1779271	10000
2Y0J	50345121	CHEMBL1779267	310
2Y0J	50345122	CHEMBL1779266	1300
2Y0J	50345123	CHEMBL1779265	2400
2Y0J	50345124	CHEMBL1779264	1800
2YDI	50243332	CHEMBL452020	50
2YDI	50243333	CHEMBL452021	150
2YDI	50243334	CHEMBL510304	360
2YDI	50243368	CHEMBL452529	230
2YDI	50243369	CHEMBL452530	230
2YDI	50243370	CHEMBL452790	23000
2YDI	50243371	CHEMBL452791	4100
2YDI	50243372	CHEMBL453222	6700
2YDI	50243419	CHEMBL452272	5000
2YDI	50243420	CHEMBL509599	2600
2YDI	50243424	CHEMBL510101	29
2YDI	50243472	CHEMBL460888	100
2YDI	50243473	CHEMBL460889	100
2YDI	50243530	CHEMBL461294	35
2YDI	50243531	CHEMBL518661	10
2YDJ	50389803	CHEMBL2041933	5
2YDJ	50389804	CHEMBL2070716	7
2YDJ	50389806	CHEMBL2070714	6
2YDJ	50389808	CHEMBL2070712	40
2YDJ	50389810	CHEMBL2070710	30
2YDJ	50389812	CHEMBL2070708	20
2YDJ	50389813	CHEMBL2070706	10
2YDJ	50389815	CHEMBL2070704	8
2YDJ	50389817	CHEMBL2070702	6
2YDJ	50389822	CHEMBL2070697	10
2YDK	50242821	CHEMBL459428	7
2YDK	50242824	CHEMBL516784	9
2YDK	50243047	CHEMBL470289	5
2YDK	50243048	CHEMBL513191	10
2YDK	50243049	CHEMBL469481	6
2YDK	50243050	CHEMBL469686	19
2YDK	50243098	CHEMBL487437	13
2YDK	50243099	CHEMBL488287	41
2YDK	50243201	CHEMBL519248	5
2YDK	50243259	CHEMBL519226	170
2YDK	50243260	CHEMBL486233	160
2YDK	50243624	CHEMBL471096	3
2YDK	50243664	CHEMBL471548	130
2YDK	50243665	CHEMBL512706	980
2YDK	50389805	CHEMBL2070715	9
2YDK	50389807	CHEMBL2070713	6
2YDK	50389818	CHEMBL2070701	9
2YER	50325146	CHEMBL1223529	160
2YER	50325169	CHEMBL1223456	10
2YER	50325173	CHEMBL1223460	1590
2YER	50325177	CHEMBL1223526	0.10
2YER	50379559	CHEMBL2012880	20
2YER	50379560	CHEMBL2012881	20
2YER	50379563	CHEMBL2012861	30
2YER	50379564	CHEMBL2012865	30
2YER	50379565	CHEMBL2012870	30
2YER	50379570	CHEMBL2012868	40
2YER	50379571	CHEMBL2012884	50
2YER	50379572	CHEMBL2012871	90
2YER	50379573	CHEMBL2012866	100
2YER	50379580	CHEMBL2012869	980
2YER	50379584	CHEMBL2012867	300
2YEX	50325146	CHEMBL1223529	160
2YEX	50325171	CHEMBL1223458	14
2YEX	50325173	CHEMBL1223460	1590
2YEX	50325177	CHEMBL1223526	0.10
2YEX	50379560	CHEMBL2012881	20
2YEX	50379563	CHEMBL2012861	30
2YEX	50379564	CHEMBL2012865	30
2YEX	50379565	CHEMBL2012870	30
2YEX	50379570	CHEMBL2012868	40
2YEX	50379572	CHEMBL2012871	90
2YEX	50379573	CHEMBL2012866	100
2YEX	50379580	CHEMBL2012869	980
2YEX	50379582	CHEMBL2012873	240
2YEX	50379584	CHEMBL2012867	300
2YEX	50379585	CHEMBL2012876	400
2YM7	50359813	CHEMBL1928698	740
2YM7	50359815	CHEMBL1928696	940
2YM7	50359816	CHEMBL1928695	49
2YM7	50359817	CHEMBL1928694	9000
2YM7	50359818	CHEMBL1928693	1900
2YM7	50359819	CHEMBL1928692	36
2YM7	50359820	CHEMBL1928691	20000
2YM7	50359821	CHEMBL1928690	1800
2YM7	50359822	CHEMBL1928689	130
2YM7	50359823	CHEMBL1928688	400
2YM7	50359824	CHEMBL1928687	2500
2YM7	50359825	CHEMBL1928686	1200
2YM7	50359826	CHEMBL1928685	1500
2YM7	50359827	CHEMBL1928684	22000
2YM7	50359828	CHEMBL1928683	122000
2YM8	15245	macrocyclic inhibitor 3	26
2YM8	15251	macrocyclic inhibitor 15	6
2YM8	15258	macrocyclic inhibitor 16g	1
2YM8	15262	macrocyclic inhibitor 16k	13
2YM8	50359806	CHEMBL1928706	560
2YM8	50359807	CHEMBL1928705	13
2YM8	50359808	CHEMBL1928703	51
2YM8	50359809	CHEMBL1928702	23
2YM8	50359810	CHEMBL1928701	4
2YM8	50359811	CHEMBL1928700	7
2YM8	50359812	CHEMBL1928699	22
2YM8	50359813	CHEMBL1928698	740
2YM8	50359814	CHEMBL1928697	17
2YM8	50359815	CHEMBL1928696	940
2YM8	50359816	CHEMBL1928695	49
2YWP	14604	N-pyrazinylurea  Analog 6	42
2YWP	14605	N-pyrazinylurea Analog 7	4
2YWP	14628	N-pyrazinylurea Analog 14	14
2YWP	14638	N-pyrazinylurea Analog 25	32
2YWP	14639	N-pyrazinylurea Analog 28	45
2YWP	14717	Urea Compound 2	10
2YWP	14826	urea-based inhibitor 2a	3
2YWP	14827	urea-based inhibitor 2b	5
2YWP	14829	A-690002	8
2YWP	14830	A-641397	7
2YWP	91897	Chk1_31	6050
2YWP	91914	Chk1_48	5
2YWP	91915	Chk1_49	6
2YWP	91917	Chk1_50	380
2YWP	91926	Chk1_59	66
2YXJ	21447	N-Benylpiperazine derivative, 2	<0.5
	21433	N-Benylpiperazine derivative, 23b	 3.0
	21438	N-Benylpiperazine derivative, 23f	 0.6
	21439	N-Benylpiperazine derivative, 23g	<0.5
	21436	N-Benylpiperazine derivative, 23d	<0.5
	21437	N-Benylpiperazine derivative, 23e	 0.9
	21434	N-Benylpiperazine derivative, 23j	<0.5
	21435	N-Benylpiperazine derivative, 23c	<0.5
	21407	Piperazine analogue, 20	<1
	21408	Piperazine analogue, 21	 4
	21409	Piperazine analogue, 22	 2.5
	21406	N-Benylpiperazine derivative, 23a	  2.6
	21451	N-Benylpiperazine derivative, 23s	 9.1
	21450	N-Benylpiperazine derivative, 23r	<0.5
	21446	N-Benylpiperazine derivative, 23o	<0.5
	21445	N-Benylpiperazine derivative, 23n	<0.5
	21444	N-Benylpiperazine derivative, 23m	<0.5
	21443	N-Benylpiperazine derivative, 23l	<0.5
	21442	N-Benylpiperazine derivative, 23k	<0.5
	21441	N-Benylpiperazine derivative, 23i	<0.5
	21440	N-Benylpiperazine derivative, 23h	<0.5
	21449	N-Benylpiperazine derivative, 23q	<0.5
	21448	N-Benylpiperazine derivative, 23p	 1
2ZB0	25980	biphenyl amide, 3	 240
2ZB1	25979	biphenyl amide, 2	 1500
	26007	cyclopropylmethyl amide analog., 29	 1600
	26006	cyclopropylmethyl amide analog., 28	 10000
	26000	cyclopropylmethyl amide analog., 22	>2500
	26001	cyclopropylmethyl amide analog., 23	>16000
	26002	cyclopropylmethyl amide analog., 24	>2500
